case_id,kind,location,pauli,tick,control,target,stab_type,syndrome,weight,lit_ancillas
C63_YY,cnot_two,C63,YY,3,"(3, 3)","(4, 4)",Z,000000000100000000000000,1,Z9
C63_YZ,cnot_two,C63,YZ,3,"(3, 3)","(4, 4)",Z,000000000000000000000000,0,
C63_ZI,cnot_two,C63,ZI,3,"(3, 3)","(4, 4)",Z,000000000000000000000000,0,
C63_ZX,cnot_two,C63,ZX,3,"(3, 3)","(4, 4)",Z,000000000100000000000000,1,Z9
C63_ZY,cnot_two,C63,ZY,3,"(3, 3)","(4, 4)",Z,000000000100000000000000,1,Z9
C63_ZZ,cnot_two,C63,ZZ,3,"(3, 3)","(4, 4)",Z,000000000000000000000000,0,
C64_IX,cnot_two,C64,IX,3,"(7, 3)","(8, 4)",Z,000000000001000000000000,1,Z11
C64_IY,cnot_two,C64,IY,3,"(7, 3)","(8, 4)",Z,000000000001000000000000,1,Z11
C64_IZ,cnot_two,C64,IZ,3,"(7, 3)","(8, 4)",Z,000000000000000000000000,0,
C64_XI,cnot_two,C64,XI,3,"(7, 3)","(8, 4)",Z,000000000000000000000000,0,
C64_XX,cnot_two,C64,XX,3,"(7, 3)","(8, 4)",Z,000000000001000000000000,1,Z11
C64_XY,cnot_two,C64,XY,3,"(7, 3)","(8, 4)",Z,000000000001000000000000,1,Z11
C64_XZ,cnot_two,C64,XZ,3,"(7, 3)","(8, 4)",Z,000000000000000000000000,0,
C64_YI,cnot_two,C64,YI,3,"(7, 3)","(8, 4)",Z,000000000000000000000000,0,
C64_YX,cnot_two,C64,YX,3,"(7, 3)","(8, 4)",Z,000000000001000000000000,1,Z11
C64_YY,cnot_two,C64,YY,3,"(7, 3)","(8, 4)",Z,000000000001000000000000,1,Z11
C64_YZ,cnot_two,C64,YZ,3,"(7, 3)","(8, 4)",Z,000000000000000000000000,0,
C64_ZI,cnot_two,C64,ZI,3,"(7, 3)","(8, 4)",Z,000000000000000000000000,0,
C64_ZX,cnot_two,C64,ZX,3,"(7, 3)","(8, 4)",Z,000000000001000000000000,1,Z11
C64_ZY,cnot_two,C64,ZY,3,"(7, 3)","(8, 4)",Z,000000000001000000000000,1,Z11
C64_ZZ,cnot_two,C64,ZZ,3,"(7, 3)","(8, 4)",Z,000000000000000000000000,0,
C65_IX,cnot_two,C65,IX,3,"(1, 5)","(2, 6)",Z,000000000000100000000000,1,Z12
C65_IY,cnot_two,C65,IY,3,"(1, 5)","(2, 6)",Z,000000000000100000000000,1,Z12
C65_IZ,cnot_two,C65,IZ,3,"(1, 5)","(2, 6)",Z,000000000000000000000000,0,
C65_XI,cnot_two,C65,XI,3,"(1, 5)","(2, 6)",Z,000000000000000000000000,0,
C65_XX,cnot_two,C65,XX,3,"(1, 5)","(2, 6)",Z,000000000000100000000000,1,Z12
C65_XY,cnot_two,C65,XY,3,"(1, 5)","(2, 6)",Z,000000000000100000000000,1,Z12
C65_XZ,cnot_two,C65,XZ,3,"(1, 5)","(2, 6)",Z,000000000000000000000000,0,
C65_YI,cnot_two,C65,YI,3,"(1, 5)","(2, 6)",Z,000000000000000000000000,0,
C65_YX,cnot_two,C65,YX,3,"(1, 5)","(2, 6)",Z,000000000000100000000000,1,Z12
C65_YY,cnot_two,C65,YY,3,"(1, 5)","(2, 6)",Z,000000000000100000000000,1,Z12
C65_YZ,cnot_two,C65,YZ,3,"(1, 5)","(2, 6)",Z,000000000000000000000000,0,
C65_ZI,cnot_two,C65,ZI,3,"(1, 5)","(2, 6)",Z,000000000000000000000000,0,
C65_ZX,cnot_two,C65,ZX,3,"(1, 5)","(2, 6)",Z,000000000000100000000000,1,Z12
C65_ZY,cnot_two,C65,ZY,3,"(1, 5)","(2, 6)",Z,000000000000100000000000,1,Z12
C65_ZZ,cnot_two,C65,ZZ,3,"(1, 5)","(2, 6)",Z,000000000000000000000000,0,
C66_IX,cnot_two,C66,IX,3,"(5, 5)","(6, 6)",Z,000000000000001000000000,1,Z14
C66_IY,cnot_two,C66,IY,3,"(5, 5)","(6, 6)",Z,000000000000001000000000,1,Z14
C66_IZ,cnot_two,C66,IZ,3,"(5, 5)","(6, 6)",Z,000000000000000000000000,0,
C66_XI,cnot_two,C66,XI,3,"(5, 5)","(6, 6)",Z,000000000000000000000000,0,
C66_XX,cnot_two,C66,XX,3,"(5, 5)","(6, 6)",Z,000000000000001000000000,1,Z14
C66_XY,cnot_two,C66,XY,3,"(5, 5)","(6, 6)",Z,000000000000001000000000,1,Z14
C66_XZ,cnot_two,C66,XZ,3,"(5, 5)","(6, 6)",Z,000000000000000000000000,0,
C66_YI,cnot_two,C66,YI,3,"(5, 5)","(6, 6)",Z,000000000000000000000000,0,
C66_YX,cnot_two,C66,YX,3,"(5, 5)","(6, 6)",Z,000000000000001000000000,1,Z14
C66_YY,cnot_two,C66,YY,3,"(5, 5)","(6, 6)",Z,000000000000001000000000,1,Z14
C66_YZ,cnot_two,C66,YZ,3,"(5, 5)","(6, 6)",Z,000000000000000000000000,0,
C66_ZI,cnot_two,C66,ZI,3,"(5, 5)","(6, 6)",Z,000000000000000000000000,0,
C66_ZX,cnot_two,C66,ZX,3,"(5, 5)","(6, 6)",Z,000000000000001000000000,1,Z14
C66_ZY,cnot_two,C66,ZY,3,"(5, 5)","(6, 6)",Z,000000000000001000000000,1,Z14
C66_ZZ,cnot_two,C66,ZZ,3,"(5, 5)","(6, 6)",Z,000000000000000000000000,0,
C67_IX,cnot_two,C67,IX,3,"(9, 5)","(10, 6)",Z,000000000000000010000000,1,Z16
C67_IY,cnot_two,C67,IY,3,"(9, 5)","(10, 6)",Z,000000000000000010000000,1,Z16
C67_IZ,cnot_two,C67,IZ,3,"(9, 5)","(10, 6)",Z,000000000000000000000000,0,
C67_XI,cnot_two,C67,XI,3,"(9, 5)","(10, 6)",Z,000000000000000000000000,0,
C67_XX,cnot_two,C67,XX,3,"(9, 5)","(10, 6)",Z,000000000000000010000000,1,Z16
C67_XY,cnot_two,C67,XY,3,"(9, 5)","(10, 6)",Z,000000000000000010000000,1,Z16
C67_XZ,cnot_two,C67,XZ,3,"(9, 5)","(10, 6)",Z,000000000000000000000000,0,
C67_YI,cnot_two,C67,YI,3,"(9, 5)","(10, 6)",Z,000000000000000000000000,0,
C67_YX,cnot_two,C67,YX,3,"(9, 5)","(10, 6)",Z,000000000000000010000000,1,Z16
C67_YY,cnot_two,C67,YY,3,"(9, 5)","(10, 6)",Z,000000000000000010000000,1,Z16
C67_YZ,cnot_two,C67,YZ,3,"(9, 5)","(10, 6)",Z,000000000000000000000000,0,
C67_ZI,cnot_two,C67,ZI,3,"(9, 5)","(10, 6)",Z,000000000000000000000000,0,
C67_ZX,cnot_two,C67,ZX,3,"(9, 5)","(10, 6)",Z,000000000000000010000000,1,Z16
C67_ZY,cnot_two,C67,ZY,3,"(9, 5)","(10, 6)",Z,000000000000000010000000,1,Z16
C67_ZZ,cnot_two,C67,ZZ,3,"(9, 5)","(10, 6)",Z,000000000000000000000000,0,
C68_IX,cnot_two,C68,IX,3,"(3, 7)","(4, 8)",Z,000000000000000000010000,1,Z19
C68_IY,cnot_two,C68,IY,3,"(3, 7)","(4, 8)",Z,000000000000000000010000,1,Z19
C68_IZ,cnot_two,C68,IZ,3,"(3, 7)","(4, 8)",Z,000000000000000000000000,0,
C68_XI,cnot_two,C68,XI,3,"(3, 7)","(4, 8)",Z,000000000000000000000000,0,
C68_XX,cnot_two,C68,XX,3,"(3, 7)","(4, 8)",Z,000000000000000000010000,1,Z19
C68_XY,cnot_two,C68,XY,3,"(3, 7)","(4, 8)",Z,000000000000000000010000,1,Z19
C68_XZ,cnot_two,C68,XZ,3,"(3, 7)","(4, 8)",Z,000000000000000000000000,0,
C68_YI,cnot_two,C68,YI,3,"(3, 7)","(4, 8)",Z,000000000000000000000000,0,
C68_YX,cnot_two,C68,YX,3,"(3, 7)","(4, 8)",Z,000000000000000000010000,1,Z19
C68_YY,cnot_two,C68,YY,3,"(3, 7)","(4, 8)",Z,000000000000000000010000,1,Z19
C68_YZ,cnot_two,C68,YZ,3,"(3, 7)","(4, 8)",Z,000000000000000000000000,0,
C68_ZI,cnot_two,C68,ZI,3,"(3, 7)","(4, 8)",Z,000000000000000000000000,0,
C68_ZX,cnot_two,C68,ZX,3,"(3, 7)","(4, 8)",Z,000000000000000000010000,1,Z19
C68_ZY,cnot_two,C68,ZY,3,"(3, 7)","(4, 8)",Z,000000000000000000010000,1,Z19
C68_ZZ,cnot_two,C68,ZZ,3,"(3, 7)","(4, 8)",Z,000000000000000000000000,0,
C69_IX,cnot_two,C69,IX,3,"(7, 7)","(8, 8)",Z,000000000000000000000100,1,Z21
C69_IY,cnot_two,C69,IY,3,"(7, 7)","(8, 8)",Z,000000000000000000000100,1,Z21
C69_IZ,cnot_two,C69,IZ,3,"(7, 7)","(8, 8)",Z,000000000000000000000000,0,
C69_XI,cnot_two,C69,XI,3,"(7, 7)","(8, 8)",Z,000000000000000000000000,0,
C69_XX,cnot_two,C69,XX,3,"(7, 7)","(8, 8)",Z,000000000000000000000100,1,Z21
C69_XY,cnot_two,C69,XY,3,"(7, 7)","(8, 8)",Z,000000000000000000000100,1,Z21
C69_XZ,cnot_two,C69,XZ,3,"(7, 7)","(8, 8)",Z,000000000000000000000000,0,
C69_YI,cnot_two,C69,YI,3,"(7, 7)","(8, 8)",Z,000000000000000000000000,0,
C69_YX,cnot_two,C69,YX,3,"(7, 7)","(8, 8)",Z,000000000000000000000100,1,Z21
C69_YY,cnot_two,C69,YY,3,"(7, 7)","(8, 8)",Z,000000000000000000000100,1,Z21
C69_YZ,cnot_two,C69,YZ,3,"(7, 7)","(8, 8)",Z,000000000000000000000000,0,
C69_ZI,cnot_two,C69,ZI,3,"(7, 7)","(8, 8)",Z,000000000000000000000000,0,
C69_ZX,cnot_two,C69,ZX,3,"(7, 7)","(8, 8)",Z,000000000000000000000100,1,Z21
C69_ZY,cnot_two,C69,ZY,3,"(7, 7)","(8, 8)",Z,000000000000000000000100,1,Z21
C69_ZZ,cnot_two,C69,ZZ,3,"(7, 7)","(8, 8)",Z,000000000000000000000000,0,
C70_IX,cnot_two,C70,IX,3,"(4, 2)","(3, 1)",X,000000000000000000000000,0,
C70_IY,cnot_two,C70,IY,3,"(4, 2)","(3, 1)",X,000000000000000000000000,0,
C70_IZ,cnot_two,C70,IZ,3,"(4, 2)","(3, 1)",X,000000000000000000000000,0,
C70_XI,cnot_two,C70,XI,3,"(4, 2)","(3, 1)",X,000000000000000000000000,0,
C70_XX,cnot_two,C70,XX,3,"(4, 2)","(3, 1)",X,000000000000000000000000,0,
C70_XY,cnot_two,C70,XY,3,"(4, 2)","(3, 1)",X,000000000000000000000000,0,
C70_XZ,cnot_two,C70,XZ,3,"(4, 2)","(3, 1)",X,000000000000000000000000,0,
C70_YI,cnot_two,C70,YI,3,"(4, 2)","(3, 1)",X,000100000000000000000000,1,X3
C70_YX,cnot_two,C70,YX,3,"(4, 2)","(3, 1)",X,000100000000000000000000,1,X3
C70_YY,cnot_two,C70,YY,3,"(4, 2)","(3, 1)",X,000100000000000000000000,1,X3
C70_YZ,cnot_two,C70,YZ,3,"(4, 2)","(3, 1)",X,000100000000000000000000,1,X3
C70_ZI,cnot_two,C70,ZI,3,"(4, 2)","(3, 1)",X,000100000000000000000000,1,X3
C70_ZX,cnot_two,C70,ZX,3,"(4, 2)","(3, 1)",X,000100000000000000000000,1,X3
C70_ZY,cnot_two,C70,ZY,3,"(4, 2)","(3, 1)",X,000100000000000000000000,1,X3
C70_ZZ,cnot_two,C70,ZZ,3,"(4, 2)","(3, 1)",X,000100000000000000000000,1,X3
C71_IX,cnot_two,C71,IX,3,"(8, 2)","(7, 1)",X,000000000000000000000000,0,
C71_IY,cnot_two,C71,IY,3,"(8, 2)","(7, 1)",X,000000000000000000000000,0,
C71_IZ,cnot_two,C71,IZ,3,"(8, 2)","(7, 1)",X,000000000000000000000000,0,
C71_XI,cnot_two,C71,XI,3,"(8, 2)","(7, 1)",X,000000000000000000000000,0,
C71_XX,cnot_two,C71,XX,3,"(8, 2)","(7, 1)",X,000000000000000000000000,0,
C71_XY,cnot_two,C71,XY,3,"(8, 2)","(7, 1)",X,000000000000000000000000,0,
C71_XZ,cnot_two,C71,XZ,3,"(8, 2)","(7, 1)",X,000000000000000000000000,0,
C71_YI,cnot_two,C71,YI,3,"(8, 2)","(7, 1)",X,000001000000000000000000,1,X5
C71_YX,cnot_two,C71,YX,3,"(8, 2)","(7, 1)",X,000001000000000000000000,1,X5
C71_YY,cnot_two,C71,YY,3,"(8, 2)","(7, 1)",X,000001000000000000000000,1,X5
C71_YZ,cnot_two,C71,YZ,3,"(8, 2)","(7, 1)",X,000001000000000000000000,1,X5
C71_ZI,cnot_two,C71,ZI,3,"(8, 2)","(7, 1)",X,000001000000000000000000,1,X5
C71_ZX,cnot_two,C71,ZX,3,"(8, 2)","(7, 1)",X,000001000000000000000000,1,X5
C71_ZY,cnot_two,C71,ZY,3,"(8, 2)","(7, 1)",X,000001000000000000000000,1,X5
C71_ZZ,cnot_two,C71,ZZ,3,"(8, 2)","(7, 1)",X,000001000000000000000000,1,X5
C72_IX,cnot_two,C72,IX,3,"(2, 4)","(1, 3)",X,000000000000000000000000,0,
C72_IY,cnot_two,C72,IY,3,"(2, 4)","(1, 3)",X,000000000000000000000000,0,
C72_IZ,cnot_two,C72,IZ,3,"(2, 4)","(1, 3)",X,000000000000000000000000,0,
C72_XI,cnot_two,C72,XI,3,"(2, 4)","(1, 3)",X,000000000000000000000000,0,
C72_XX,cnot_two,C72,XX,3,"(2, 4)","(1, 3)",X,000000000000000000000000,0,
C72_XY,cnot_two,C72,XY,3,"(2, 4)","(1, 3)",X,000000000000000000000000,0,
C72_XZ,cnot_two,C72,XZ,3,"(2, 4)","(1, 3)",X,000000000000000000000000,0,
C72_YI,cnot_two,C72,YI,3,"(2, 4)","(1, 3)",X,000000001000000000000000,1,X8
C72_YX,cnot_two,C72,YX,3,"(2, 4)","(1, 3)",X,000000001000000000000000,1,X8
C72_YY,cnot_two,C72,YY,3,"(2, 4)","(1, 3)",X,000000001000000000000000,1,X8
C72_YZ,cnot_two,C72,YZ,3,"(2, 4)","(1, 3)",X,000000001000000000000000,1,X8
C72_ZI,cnot_two,C72,ZI,3,"(2, 4)","(1, 3)",X,000000001000000000000000,1,X8
C72_ZX,cnot_two,C72,ZX,3,"(2, 4)","(1, 3)",X,000000001000000000000000,1,X8
C72_ZY,cnot_two,C72,ZY,3,"(2, 4)","(1, 3)",X,000000001000000000000000,1,X8
C72_ZZ,cnot_two,C72,ZZ,3,"(2, 4)","(1, 3)",X,000000001000000000000000,1,X8
C73_IX,cnot_two,C73,IX,3,"(6, 4)","(5, 3)",X,000000000000000000000000,0,
C73_IY,cnot_two,C73,IY,3,"(6, 4)","(5, 3)",X,000000000000000000000000,0,
C73_IZ,cnot_two,C73,IZ,3,"(6, 4)","(5, 3)",X,000000000000000000000000,0,
C73_XI,cnot_two,C73,XI,3,"(6, 4)","(5, 3)",X,000000000000000000000000,0,
C73_XX,cnot_two,C73,XX,3,"(6, 4)","(5, 3)",X,000000000000000000000000,0,
C73_XY,cnot_two,C73,XY,3,"(6, 4)","(5, 3)",X,000000000000000000000000,0,
C73_XZ,cnot_two,C73,XZ,3,"(6, 4)","(5, 3)",X,000000000000000000000000,0,
C73_YI,cnot_two,C73,YI,3,"(6, 4)","(5, 3)",X,000000000010000000000000,1,X10
C73_YX,cnot_two,C73,YX,3,"(6, 4)","(5, 3)",X,000000000010000000000000,1,X10
C73_YY,cnot_two,C73,YY,3,"(6, 4)","(5, 3)",X,000000000010000000000000,1,X10
C73_YZ,cnot_two,C73,YZ,3,"(6, 4)","(5, 3)",X,000000000010000000000000,1,X10
C73_ZI,cnot_two,C73,ZI,3,"(6, 4)","(5, 3)",X,000000000010000000000000,1,X10
C73_ZX,cnot_two,C73,ZX,3,"(6, 4)","(5, 3)",X,000000000010000000000000,1,X10
C73_ZY,cnot_two,C73,ZY,3,"(6, 4)","(5, 3)",X,000000000010000000000000,1,X10
C73_ZZ,cnot_two,C73,ZZ,3,"(6, 4)","(5, 3)",X,000000000010000000000000,1,X10
C74_IX,cnot_two,C74,IX,3,"(4, 6)","(3, 5)",X,000000000000000000000000,0,
C74_IY,cnot_two,C74,IY,3,"(4, 6)","(3, 5)",X,000000000000000000000000,0,
C74_IZ,cnot_two,C74,IZ,3,"(4, 6)","(3, 5)",X,000000000000000000000000,0,
C74_XI,cnot_two,C74,XI,3,"(4, 6)","(3, 5)",X,000000000000000000000000,0,
C74_XX,cnot_two,C74,XX,3,"(4, 6)","(3, 5)",X,000000000000000000000000,0,
C74_XY,cnot_two,C74,XY,3,"(4, 6)","(3, 5)",X,000000000000000000000000,0,
C74_XZ,cnot_two,C74,XZ,3,"(4, 6)","(3, 5)",X,000000000000000000000000,0,
C74_YI,cnot_two,C74,YI,3,"(4, 6)","(3, 5)",X,000000000000010000000000,1,X13
C74_YX,cnot_two,C74,YX,3,"(4, 6)","(3, 5)",X,000000000000010000000000,1,X13
C74_YY,cnot_two,C74,YY,3,"(4, 6)","(3, 5)",X,000000000000010000000000,1,X13
C74_YZ,cnot_two,C74,YZ,3,"(4, 6)","(3, 5)",X,000000000000010000000000,1,X13
C74_ZI,cnot_two,C74,ZI,3,"(4, 6)","(3, 5)",X,000000000000010000000000,1,X13
C74_ZX,cnot_two,C74,ZX,3,"(4, 6)","(3, 5)",X,000000000000010000000000,1,X13
C74_ZY,cnot_two,C74,ZY,3,"(4, 6)","(3, 5)",X,000000000000010000000000,1,X13
C74_ZZ,cnot_two,C74,ZZ,3,"(4, 6)","(3, 5)",X,000000000000010000000000,1,X13
C75_IX,cnot_two,C75,IX,3,"(8, 6)","(7, 5)",X,000000000000000000000000,0,
C75_IY,cnot_two,C75,IY,3,"(8, 6)","(7, 5)",X,000000000000000000000000,0,
C75_IZ,cnot_two,C75,IZ,3,"(8, 6)","(7, 5)",X,000000000000000000000000,0,
C75_XI,cnot_two,C75,XI,3,"(8, 6)","(7, 5)",X,000000000000000000000000,0,
C75_XX,cnot_two,C75,XX,3,"(8, 6)","(7, 5)",X,000000000000000000000000,0,
C75_XY,cnot_two,C75,XY,3,"(8, 6)","(7, 5)",X,000000000000000000000000,0,
C75_XZ,cnot_two,C75,XZ,3,"(8, 6)","(7, 5)",X,000000000000000000000000,0,
C75_YI,cnot_two,C75,YI,3,"(8, 6)","(7, 5)",X,000000000000000100000000,1,X15
C75_YX,cnot_two,C75,YX,3,"(8, 6)","(7, 5)",X,000000000000000100000000,1,X15
C75_YY,cnot_two,C75,YY,3,"(8, 6)","(7, 5)",X,000000000000000100000000,1,X15
C75_YZ,cnot_two,C75,YZ,3,"(8, 6)","(7, 5)",X,000000000000000100000000,1,X15
C75_ZI,cnot_two,C75,ZI,3,"(8, 6)","(7, 5)",X,000000000000000100000000,1,X15
C75_ZX,cnot_two,C75,ZX,3,"(8, 6)","(7, 5)",X,000000000000000100000000,1,X15
C75_ZY,cnot_two,C75,ZY,3,"(8, 6)","(7, 5)",X,000000000000000100000000,1,X15
C75_ZZ,cnot_two,C75,ZZ,3,"(8, 6)","(7, 5)",X,000000000000000100000000,1,X15
C76_IX,cnot_two,C76,IX,3,"(2, 8)","(1, 7)",X,000000000000000000000000,0,
C76_IY,cnot_two,C76,IY,3,"(2, 8)","(1, 7)",X,000000000000000000000000,0,
C76_IZ,cnot_two,C76,IZ,3,"(2, 8)","(1, 7)",X,000000000000000000000000,0,
C76_XI,cnot_two,C76,XI,3,"(2, 8)","(1, 7)",X,000000000000000000000000,0,
C76_XX,cnot_two,C76,XX,3,"(2, 8)","(1, 7)",X,000000000000000000000000,0,
C76_XY,cnot_two,C76,XY,3,"(2, 8)","(1, 7)",X,000000000000000000000000,0,
C76_XZ,cnot_two,C76,XZ,3,"(2, 8)","(1, 7)",X,000000000000000000000000,0,
C76_YI,cnot_two,C76,YI,3,"(2, 8)","(1, 7)",X,000000000000000000100000,1,X18
C76_YX,cnot_two,C76,YX,3,"(2, 8)","(1, 7)",X,000000000000000000100000,1,X18
C76_YY,cnot_two,C76,YY,3,"(2, 8)","(1, 7)",X,000000000000000000100000,1,X18
C76_YZ,cnot_two,C76,YZ,3,"(2, 8)","(1, 7)",X,000000000000000000100000,1,X18
C76_ZI,cnot_two,C76,ZI,3,"(2, 8)","(1, 7)",X,000000000000000000100000,1,X18
C76_ZX,cnot_two,C76,ZX,3,"(2, 8)","(1, 7)",X,000000000000000000100000,1,X18
C76_ZY,cnot_two,C76,ZY,3,"(2, 8)","(1, 7)",X,000000000000000000100000,1,X18
C76_ZZ,cnot_two,C76,ZZ,3,"(2, 8)","(1, 7)",X,000000000000000000100000,1,X18
C77_IX,cnot_two,C77,IX,3,"(6, 8)","(5, 7)",X,000000000000000000000000,0,
C77_IY,cnot_two,C77,IY,3,"(6, 8)","(5, 7)",X,000000000000000000000000,0,
C77_IZ,cnot_two,C77,IZ,3,"(6, 8)","(5, 7)",X,000000000000000000000000,0,
C77_XI,cnot_two,C77,XI,3,"(6, 8)","(5, 7)",X,000000000000000000000000,0,
C77_XX,cnot_two,C77,XX,3,"(6, 8)","(5, 7)",X,000000000000000000000000,0,
C77_XY,cnot_two,C77,XY,3,"(6, 8)","(5, 7)",X,000000000000000000000000,0,
C77_XZ,cnot_two,C77,XZ,3,"(6, 8)","(5, 7)",X,000000000000000000000000,0,
C77_YI,cnot_two,C77,YI,3,"(6, 8)","(5, 7)",X,000000000000000000001000,1,X20
C77_YX,cnot_two,C77,YX,3,"(6, 8)","(5, 7)",X,000000000000000000001000,1,X20
C77_YY,cnot_two,C77,YY,3,"(6, 8)","(5, 7)",X,000000000000000000001000,1,X20
C77_YZ,cnot_two,C77,YZ,3,"(6, 8)","(5, 7)",X,000000000000000000001000,1,X20
C77_ZI,cnot_two,C77,ZI,3,"(6, 8)","(5, 7)",X,000000000000000000001000,1,X20
C77_ZX,cnot_two,C77,ZX,3,"(6, 8)","(5, 7)",X,000000000000000000001000,1,X20
C77_ZY,cnot_two,C77,ZY,3,"(6, 8)","(5, 7)",X,000000000000000000001000,1,X20
C77_ZZ,cnot_two,C77,ZZ,3,"(6, 8)","(5, 7)",X,000000000000000000001000,1,X20
C78_IX,cnot_two,C78,IX,3,"(4, 10)","(3, 9)",X,000000000000000000000000,0,
C78_IY,cnot_two,C78,IY,3,"(4, 10)","(3, 9)",X,000000000000000000000000,0,
C78_IZ,cnot_two,C78,IZ,3,"(4, 10)","(3, 9)",X,000000000000000000000000,0,
C78_XI,cnot_two,C78,XI,3,"(4, 10)","(3, 9)",X,000000000000000000000000,0,
C78_XX,cnot_two,C78,XX,3,"(4, 10)","(3, 9)",X,000000000000000000000000,0,
C78_XY,cnot_two,C78,XY,3,"(4, 10)","(3, 9)",X,000000000000000000000000,0,
C78_XZ,cnot_two,C78,XZ,3,"(4, 10)","(3, 9)",X,000000000000000000000000,0,
C78_YI,cnot_two,C78,YI,3,"(4, 10)","(3, 9)",X,000000000000000000000010,1,X22
C78_YX,cnot_two,C78,YX,3,"(4, 10)","(3, 9)",X,000000000000000000000010,1,X22
C78_YY,cnot_two,C78,YY,3,"(4, 10)","(3, 9)",X,000000000000000000000010,1,X22
C78_YZ,cnot_two,C78,YZ,3,"(4, 10)","(3, 9)",X,000000000000000000000010,1,X22
C78_ZI,cnot_two,C78,ZI,3,"(4, 10)","(3, 9)",X,000000000000000000000010,1,X22
C78_ZX,cnot_two,C78,ZX,3,"(4, 10)","(3, 9)",X,000000000000000000000010,1,X22
C78_ZY,cnot_two,C78,ZY,3,"(4, 10)","(3, 9)",X,000000000000000000000010,1,X22
C78_ZZ,cnot_two,C78,ZZ,3,"(4, 10)","(3, 9)",X,000000000000000000000010,1,X22
C79_IX,cnot_two,C79,IX,3,"(8, 10)","(7, 9)",X,000000000000000000000000,0,
C79_IY,cnot_two,C79,IY,3,"(8, 10)","(7, 9)",X,000000000000000000000000,0,
C79_IZ,cnot_two,C79,IZ,3,"(8, 10)","(7, 9)",X,000000000000000000000000,0,
C79_XI,cnot_two,C79,XI,3,"(8, 10)","(7, 9)",X,000000000000000000000000,0,
C79_XX,cnot_two,C79,XX,3,"(8, 10)","(7, 9)",X,000000000000000000000000,0,
C79_XY,cnot_two,C79,XY,3,"(8, 10)","(7, 9)",X,000000000000000000000000,0,
C79_XZ,cnot_two,C79,XZ,3,"(8, 10)","(7, 9)",X,000000000000000000000000,0,
C79_YI,cnot_two,C79,YI,3,"(8, 10)","(7, 9)",X,000000000000000000000001,1,X23
C79_YX,cnot_two,C79,YX,3,"(8, 10)","(7, 9)",X,000000000000000000000001,1,X23
C79_YY,cnot_two,C79,YY,3,"(8, 10)","(7, 9)",X,000000000000000000000001,1,X23
C79_YZ,cnot_two,C79,YZ,3,"(8, 10)","(7, 9)",X,000000000000000000000001,1,X23
C79_ZI,cnot_two,C79,ZI,3,"(8, 10)","(7, 9)",X,000000000000000000000001,1,X23
C79_ZX,cnot_two,C79,ZX,3,"(8, 10)","(7, 9)",X,000000000000000000000001,1,X23
C79_ZY,cnot_two,C79,ZY,3,"(8, 10)","(7, 9)",X,000000000000000000000001,1,X23
C79_ZZ,cnot_two,C79,ZZ,3,"(8, 10)","(7, 9)",X,000000000000000000000001,1,X23
